name,position,prediction_season,predicted_goals_per_match,actual_goals_per_match
Simon Wittlin,Line Player,2014/2015,1.9270487476443408,3.392857142857143
Simon Wittlin,Line Player,2015/2016,2.7944570357953573,2.8333333333333335
Simon Wittlin,Line Player,2016/2017,2.6290603521871287,2.1
Simon Wittlin,Line Player,2017/2018,2.1928631133085497,2.2413793103448274
Victor Saez Lozano,Left Wing,2016/2017,2.3366472235144378,1.5862068965517242
Rodrigo Perez Arce,Back,2015/2016,0.8484285212672853,0.9310344827586207
Rodrigo Perez Arce,Back,2016/2017,1.2336639757580963,0.5666666666666667
Rodrigo Perez Arce,Back,2017/2018,1.244761403514241,1.1379310344827587
Lisa Frey,Left Back,2014/2015,3.857566042825004,4.862068965517241
Lisa Frey,Left Back,2015/2016,4.073865498343723,7.172413793103448
Lisa Frey,Left Back,2016/2017,5.188194825673133,3.2857142857142856
Lisa Frey,Left Back,2017/2018,3.338484893473448,3.652173913043478
Adrian Nolasco Macia,Left Back,2015/2016,1.71069451792632,1.8666666666666667
Adrian Nolasco Macia,Left Back,2016/2017,1.8564232110397931,1.6333333333333333
Adrian Nolasco Macia,Left Back,2017/2018,1.8564232110397931,1.0
Alexander Hermann,Left Back,2014/2015,3.2990927066692386,4.838709677419355
Alexander Hermann,Left Back,2015/2016,4.073865498343723,3.7333333333333334
Alexander Hermann,Left Back,2016/2017,3.2990927066692386,3.423076923076923
Alexander Hermann,Left Back,2017/2018,3.1010938270569204,2.642857142857143
Benjamin Bataille,Middle Back,2014/2015,1.71069451792632,0.9523809523809523
Benjamin Bataille,Middle Back,2015/2016,1.5738130630034048,4.28
Benjamin Bataille,Middle Back,2016/2017,3.483290703011194,3.28
Benjamin Bataille,Middle Back,2017/2018,3.0437559529095304,2.0588235294117645
Arthur Vigneron,Right Wing,2017/2018,1.529330893198875,1.3478260869565217
Remo Monn,Left Back,2014/2015,1.935989590364843,1.3793103448275863
Remo Monn,Left Back,2015/2016,1.87981046134367,1.2727272727272727
Marc García Diéguez,Left Back,2015/2016,1.3545907037894236,1.2
Marc García Diéguez,Left Back,2016/2017,1.6309647750337128,0.7
Marc García Diéguez,Left Back,2017/2018,1.2739344897605949,0.5
Laura Ussia,Line Player,2014/2015,1.87981046134367,2.36
Barbara Gaberthüel,Right Back,2014/2015,1.87981046134367,2.4
Patrick Weber,Left Wing,2017/2018,3.3792477856747576,2.32
Kalidiatou Niakate,Left Back,2014/2015,1.7196125130778601,2.4615384615384617
Kalidiatou Niakate,Left Back,2015/2016,2.26330144305841,1.5714285714285714
Kalidiatou Niakate,Left Back,2016/2017,1.9270487476443408,2.16
Kalidiatou Niakate,Left Back,2017/2018,2.0887585259386388,4.333333333333333
Markus Hansen,Left Wing,2014/2015,1.792840567272003,2.289473684210526
Markus Hansen,Left Wing,2015/2016,2.0366819686312665,1.972972972972973
Markus Hansen,Left Wing,2016/2017,2.00661512696939,2.71875
Markus Hansen,Left Wing,2017/2018,2.672890426351007,2.5714285714285716
Benjamin Geisser,Line Player,2014/2015,3.8705349573751855,1.0384615384615385
Benjamin Geisser,Line Player,2015/2016,1.723042005983218,2.84
Benjamin Geisser,Line Player,2016/2017,2.58530105991561,3.9310344827586206
Benjamin Geisser,Line Player,2017/2018,3.159886980796368,3.0869565217391304
Melody Serna,Left Wing,2014/2015,0.6621276896332322,0.16666666666666666
Melody Serna,Left Wing,2015/2016,0.6621276896332322,1.0
Melody Serna,Left Wing,2016/2017,1.1940805953223366,0.16666666666666666
Julius Kühn,Left Back,2014/2015,3.849173857281154,3.138888888888889
Julius Kühn,Left Back,2015/2016,3.1579897914800097,5.0
Julius Kühn,Left Back,2016/2017,4.111285241596066,6.148148148148148
Julius Kühn,Left Back,2017/2018,4.566649707535137,6.787878787878788
Stanko Sabljic,Line Player,2014/2015,1.4307260339900036,0.9166666666666666
Conel Bucher,Right Wing,2014/2015,0.966117184121608,1.0
Conel Bucher,Right Wing,2015/2016,1.3546738970098697,0.3448275862068966
Conel Bucher,Right Wing,2016/2017,1.1241626779644847,0.1875
Conel Bucher,Right Wing,2017/2018,0.8053858054983498,1.3333333333333333
Sergio Lopez Garcia,Middle Back,2015/2016,0.9487517275596794,1.9583333333333333
Sergio Lopez Garcia,Middle Back,2016/2017,1.8781458668237623,3.607142857142857
Sergio Lopez Garcia,Middle Back,2017/2018,3.263790782065506,2.7058823529411766
Nicolas Nieto,Line Player,2015/2016,0.7996020247042904,0.8461538461538461
Nicolas Nieto,Line Player,2016/2017,1.0091598998905433,0.8076923076923077
Nicolas Nieto,Line Player,2017/2018,1.0946612593368907,1.3846153846153846
Mirko Milosevic,Right Back,2014/2015,2.5350587179392927,2.7142857142857144
Mirko Milosevic,Right Back,2015/2016,2.672890426351007,4.296296296296297
Mirko Milosevic,Right Back,2016/2017,3.6007718012192895,0.0
Artjom Antonevitch,Right Wing,2014/2015,0.7996020247042904,0.0
Juan Castro Pueyo,Middle Back,2015/2016,1.235555898721976,0.13333333333333333
Bojan Beljanski,Line Player,2014/2015,1.0342530870060267,0.7941176470588235
Bojan Beljanski,Line Player,2015/2016,1.221557180378978,3.09375
Bojan Beljanski,Line Player,2016/2017,2.58530105991561,3.0
Bojan Beljanski,Line Player,2017/2018,2.6290603521871287,2.323529411764706
Boris Stankovic,Right Wing,2014/2015,5.081357834244069,3.75
Boris Stankovic,Right Wing,2015/2016,3.48199658774299,4.75
Boris Stankovic,Right Wing,2016/2017,4.073865498343723,3.1379310344827585
Boris Stankovic,Right Wing,2017/2018,3.209449125698044,1.5
Julie Soulard,Middle Back,2017/2018,1.7416210711377633,0.7777777777777778
David Nyffenegger,Middle Back,2014/2015,2.1928631133085497,2.56
David Nyffenegger,Middle Back,2015/2016,2.5862074027993955,1.3333333333333333
David Nyffenegger,Middle Back,2016/2017,1.87981046134367,0.15384615384615385
Nils Torbrügge,Line Player,2014/2015,0.8544555543433962,0.6333333333333333
Nils Torbrügge,Line Player,2015/2016,0.9707856512799913,0.875
Nils Torbrügge,Line Player,2016/2017,1.2463760185273574,2.1621621621621623
Nils Torbrügge,Line Player,2017/2018,2.0366819686312665,1.9090909090909092
Leonie Limberg,Right Wing,2015/2016,0.6190849738642967,0.47619047619047616
Filip Pendić,Line Player,2014/2015,2.539637938502882,0.6764705882352942
Angel Fernandez Perez,Left Wing,2015/2016,3.245847480834209,5.6
Angel Fernandez Perez,Left Wing,2016/2017,4.107931388824502,5.518518518518518
Angel Fernandez Perez,Left Wing,2017/2018,4.474542192209639,6.214285714285714
Marie Prouvensier,Right Wing,2016/2017,2.9619621092221857,2.08
Marie Prouvensier,Right Wing,2017/2018,2.1268508249402607,1.0869565217391304
Fabian Christ,Line Player,2014/2015,1.2606989764976424,1.2
Ivan Amarelle Gesto,Right Back,2015/2016,2.3112840605001135,1.1923076923076923
Kevin Maagerø Gulliksen,Right Wing,2015/2016,2.281910597619748,3.2142857142857144
Kevin Maagerø Gulliksen,Right Wing,2016/2017,2.796428733307075,2.5
Kevin Maagerø Gulliksen,Right Wing,2017/2018,2.3804065157859564,5.838709677419355
Severin Kaiser,Left Wing,2017/2018,2.8782225769944203,2.8076923076923075
Laura Flippes,Right Back,2015/2016,1.8564232110397931,2.4166666666666665
Laura Flippes,Right Back,2016/2017,2.243344050342639,1.35
Laura Flippes,Right Back,2017/2018,1.87981046134367,1.8
Dimitrij Küttel,Right Back,2015/2016,1.8564232110397931,1.8529411764705883
Dimitrij Küttel,Right Back,2016/2017,1.8564232110397931,3.5
Dimitrij Küttel,Right Back,2017/2018,3.1994716391678097,1.3181818181818181
Jost Brücker,Left Wing,2014/2015,1.9886993511895632,3.0277777777777777
Jost Brücker,Left Wing,2015/2016,2.672890426351007,3.1666666666666665
Jost Brücker,Left Wing,2016/2017,2.840188025578594,2.2142857142857144
Jost Brücker,Left Wing,2017/2018,2.1928631133085497,0.5161290322580645
Günther Walzer,Line Player,2014/2015,1.4137066703241747,2.2222222222222223
Günther Walzer,Line Player,2015/2016,2.0366819686312665,1.0714285714285714
Günther Walzer,Line Player,2016/2017,1.5288531302077684,0.5517241379310345
Günther Walzer,Line Player,2017/2018,1.244761403514241,0.2903225806451613
Lindsay Burlet,Right Back,2016/2017,0.8484285212672853,0.5769230769230769
Lindsay Burlet,Right Back,2017/2018,0.9487517275596794,0.9
Florian Leitner,Left Wing,2016/2017,2.187955489369471,1.3333333333333333
Florian Leitner,Left Wing,2017/2018,1.8477514720162307,2.0689655172413794
Björn Fröhlich,Right Wing,2014/2015,2.9324979388466828,2.3333333333333335
Björn Fröhlich,Right Wing,2015/2016,2.1928631133085497,1.7666666666666666
Björn Fröhlich,Right Wing,2016/2017,1.9270487476443408,2.8333333333333335
Miroslav Jurka,Right Wing,2015/2016,1.9270487476443408,3.3076923076923075
Miroslav Jurka,Right Wing,2016/2017,2.8782225769944203,2.8846153846153846
Miroslav Jurka,Right Wing,2017/2018,2.672890426351007,1.5454545454545454
Dominik Claus,Right Wing,2015/2016,0.7996020247042904,0.6923076923076923
Ignacio Plaza Jimenez,Line Player,2015/2016,4.036514837509957,0.6666666666666666
Ignacio Plaza Jimenez,Line Player,2016/2017,1.3818479462931517,1.2647058823529411
Ignacio Plaza Jimenez,Line Player,2017/2018,1.71069451792632,1.4444444444444444
Aksel Horgen,Right Wing,2015/2016,1.8172626418113738,1.4814814814814814
Aksel Horgen,Right Wing,2016/2017,1.87981046134367,1.2173913043478262
Aksel Horgen,Right Wing,2017/2018,1.8477514720162307,4.222222222222222
Andreas Wild,Left Wing,2014/2015,2.0366819686312665,1.0285714285714285
Andreas Wild,Left Wing,2015/2016,1.4792362867472812,1.9285714285714286
Andreas Wild,Left Wing,2016/2017,1.7804957380902486,0.0
Andreas Wild,Left Wing,2017/2018,1.7061600460598019,0.46153846153846156
Elsa Deville,Right Wing,2015/2016,1.4194492043052713,0.5
Elsa Deville,Right Wing,2016/2017,1.149153883338536,1.2857142857142858
Zoran Markovic,Left Back,2017/2018,2.144880495866846,1.9
Jonas Burud,Right Back,2016/2017,1.8477514720162307,1.0344827586206897
Jonas Burud,Right Back,2017/2018,1.4282202125532677,1.8387096774193548
Lucas Meister,Line Player,2016/2017,1.0892292219767477,1.7333333333333334
Lucas Meister,Line Player,2017/2018,1.7416210711377633,1.8333333333333333
Jérémy Suty,Left Wing,2014/2015,2.1593840625431864,4.04
Jérémy Suty,Left Wing,2015/2016,3.6440559337765124,3.8076923076923075
Jérémy Suty,Left Wing,2016/2017,3.3970600459830065,4.5
Jérémy Suty,Left Wing,2017/2018,3.974806382476808,1.5769230769230769
Appoline Feuvrier,Right Wing,2016/2017,1.0401653421604184,1.3636363636363635
Appoline Feuvrier,Right Wing,2017/2018,1.6322807508762043,0.9583333333333334
Antonio Bazan Legasa,Line Player,2015/2016,0.9641580625923538,0.8275862068965517
Antonio Bazan Legasa,Line Player,2016/2017,0.966117184121608,1.0
Antonio Bazan Legasa,Line Player,2017/2018,1.4794009991591914,1.5
Dienaba Sy,Left Wing,2016/2017,1.2006534685016252,1.1578947368421053
Dienaba Sy,Left Wing,2017/2018,1.5773698461319763,0.875
Jakub Szymanski,Left Back,2014/2015,2.672890426351007,3.6944444444444446
Jakub Szymanski,Left Back,2015/2016,2.9559678976581867,3.129032258064516
Jakub Szymanski,Left Back,2016/2017,2.840188025578594,2.857142857142857
Jakub Szymanski,Left Back,2017/2018,2.716649718622526,2.7857142857142856
Yannick Ott,Back,2015/2016,1.0892292219767477,0.4
Yannick Ott,Back,2016/2017,0.9891492679664049,0.3333333333333333
Yannick Ott,Back,2017/2018,0.8484285212672853,1.6923076923076923
Alice Durand,Left Wing,2014/2015,2.672890426351007,2.125
Slavko Krnjajac,Line Player,2014/2015,1.935989590364843,1.7307692307692308
Tobias Wetzel,Left Back,2014/2015,0.8053858054983498,0.6944444444444444
Tobias Wetzel,Left Back,2015/2016,1.1193080537164712,1.096774193548387
Tobias Wetzel,Left Back,2016/2017,1.655783613182092,0.8275862068965517
Tobias Wetzel,Left Back,2017/2018,1.2318865371055123,1.173913043478261
Estelle Nze Minko,Middle Back,2014/2015,3.857566042825004,4.3
Estelle Nze Minko,Middle Back,2015/2016,3.4819987295142782,3.35
Estelle Nze Minko,Middle Back,2016/2017,3.1190939691363826,5.863636363636363
Estelle Nze Minko,Middle Back,2017/2018,4.0412846625397165,5.391304347826087
Nicolas Suter,Middle Back,2016/2017,3.7272703164329206,5.8
Nicolas Suter,Middle Back,2017/2018,4.194784827955997,2.6666666666666665
Sabrina Ciavatti Boukili,Line Player,2014/2015,2.082866069358171,1.0
Sabrina Ciavatti Boukili,Line Player,2015/2016,1.6580156601573612,1.3125
Thomas Reichl,Line Player,2014/2015,0.9707856512799913,0.5862068965517241
Thomas Reichl,Line Player,2015/2016,1.0342530870060267,1.6
Markus Hüsser,Right Wing,2014/2015,1.8884822003672324,1.45
Markus Hüsser,Right Wing,2015/2016,1.8477514720162307,1.2972972972972974
Markus Hüsser,Right Wing,2016/2017,1.8477514720162307,1.0
Gnonsiane Niombla,Left Back,2014/2015,2.672890426351007,4.0476190476190474
Gnonsiane Niombla,Left Back,2015/2016,3.398078844788595,3.473684210526316
Thomas Schinagl,Line Player,2014/2015,1.8275989753548436,0.6428571428571429
Thomas Lanz,Left Wing,2014/2015,1.2728250958329423,1.2142857142857142
Thomas Lanz,Left Wing,2015/2016,1.7329493321142007,1.3142857142857143
Thomas Lanz,Left Wing,2016/2017,1.8477514720162307,1.4193548387096775
Thomas Lanz,Left Wing,2017/2018,1.8477514720162307,1.3529411764705883
Manon Lebihan,Right Wing,2014/2015,1.6340479151194949,1.2777777777777777
Manon Lebihan,Right Wing,2015/2016,1.6322807508762043,1.1
Manon Lebihan,Right Wing,2016/2017,1.749033832810855,2.3333333333333335
Manon Lebihan,Right Wing,2017/2018,2.0366819686312665,1.7857142857142858
Jennifer Issifou,Left Wing,2014/2015,0.8508554821516381,0.8095238095238095
Ildiko Som,Right Wing,2014/2015,0.9433335050530474,0.2222222222222222
Szabina Karnik,Right Back,2014/2015,2.0366819686312665,4.571428571428571
Szabina Karnik,Right Back,2015/2016,3.8076721150947166,3.3214285714285716
Szabina Karnik,Right Back,2016/2017,3.15692490327218,1.0
Szabina Karnik,Right Back,2017/2018,1.731958193534896,5.769230769230769
Espen Røhmer,Middle Back,2014/2015,1.9994024653621891,4.5
Javier Muñoz Cabezon,Right Wing,2015/2016,2.0366819686312665,6.0
Javier Muñoz Cabezon,Right Wing,2016/2017,4.0240115040988185,2.2142857142857144
Javier Muñoz Cabezon,Right Wing,2017/2018,2.5350587179392927,2.933333333333333
Alina Otto,Left Back,2014/2015,0.8484285212672853,0.16666666666666666
Roberto Sanchez Figueroa,Left Wing,2015/2016,2.0433756044137086,3.2222222222222223
Roberto Sanchez Figueroa,Left Wing,2016/2017,2.796428733307075,2.1379310344827585
Ludovic Fabregas,Line Player,2015/2016,0.8484285212672853,2.0
Ludovic Fabregas,Line Player,2016/2017,1.8781458668237623,2.730769230769231
Ludovic Fabregas,Line Player,2017/2018,2.58530105991561,1.8823529411764706
Adria Figueras Trejo,Line Player,2015/2016,1.9886993511895632,4.566666666666666
Adria Figueras Trejo,Line Player,2016/2017,3.874318841379501,5.0
Adria Figueras Trejo,Line Player,2017/2018,4.1607189374752185,4.8
Laura Kamdop,Line Player,2014/2015,2.0366819686312665,2.761904761904762
Laura Kamdop,Line Player,2015/2016,2.58530105991561,2.0
Eirik Nordeng,Middle Back,2014/2015,2.672890426351007,2.0
Eirik Nordeng,Middle Back,2015/2016,2.00661512696939,0.8181818181818182
Eirik Nordeng,Middle Back,2016/2017,1.5645943890444,1.1428571428571428
Jérémie Courtois,Line Player,2014/2015,0.6841616133535441,0.0
Jérémie Courtois,Line Player,2015/2016,0.6621276896332322,0.7619047619047619
Soka Smitran,Line Player,2014/2015,4.999228859884935,3.3214285714285716
Pia Adams,Left Back,2014/2015,0.8484285212672853,1.9444444444444444
Pia Adams,Left Back,2015/2016,1.8211874504628127,1.5769230769230769
Pia Adams,Left Back,2016/2017,1.8564232110397931,1.2608695652173914
Koumba Cisse,Right Back,2014/2015,1.749033832810855,2.0476190476190474
Mickael Illes,Left Wing,2014/2015,3.857566042825004,4.1923076923076925
Domogoj Surac,Line Player,2014/2015,4.073865498343723,3.2962962962962963
Domogoj Surac,Line Player,2015/2016,3.088904681908841,3.3
Johanna Stockschläger,Middle Back,2016/2017,1.8477514720162307,0.875
Johanna Stockschläger,Middle Back,2017/2018,1.644236638408318,2.1538461538461537
Gerald Zeiner,Middle Back,2014/2015,2.672890426351007,4.258064516129032
Gerald Zeiner,Middle Back,2015/2016,3.683986183875698,4.586206896551724
Gerald Zeiner,Middle Back,2016/2017,4.041453108761593,4.7272727272727275
Gerald Zeiner,Middle Back,2017/2018,4.229738350327991,3.8
Hanna Bredal Oftedal,Right Back,2016/2017,2.4274851570214424,2.1923076923076925
Hanna Bredal Oftedal,Right Back,2017/2018,2.1593840625431864,2.0
Anna Seidel,Line Player,2014/2015,1.7416210711377633,2.4583333333333335
Anna Seidel,Line Player,2015/2016,2.2676276821071424,1.3478260869565217
Anna Seidel,Line Player,2016/2017,1.87981046134367,1.4615384615384615
Anna Seidel,Line Player,2017/2018,1.8477514720162307,2.8076923076923075
Manon Houette,Left Wing,2014/2015,4.007218772058938,5.2
Manon Houette,Left Wing,2015/2016,4.18735222481739,3.25
Manon Houette,Left Wing,2016/2017,3.1555810123996966,4.153846153846154
Manon Houette,Left Wing,2017/2018,3.8111902011586047,3.7142857142857144
Albin Alili,Left Back,2016/2017,1.6551439718657885,1.6842105263157894
Albin Alili,Left Back,2017/2018,1.7416210711377633,3.1785714285714284
Manuel Hechenblaikner,Left Back,2014/2015,1.6309647750337128,1.5925925925925926
Manuel Hechenblaikner,Left Back,2015/2016,1.7416210711377633,0.6111111111111112
Vetle Eck Aga,Middle Back,2014/2015,3.8142819102677805,5.625
Vetle Eck Aga,Middle Back,2015/2016,3.9242870880089242,3.9
Vetle Eck Aga,Middle Back,2016/2017,3.208398743701147,3.25
Raul Santos,Left Wing,2014/2015,4.553249725648012,7.027777777777778
Raul Santos,Left Wing,2015/2016,5.601942671124865,5.842105263157895
Raul Santos,Left Wing,2016/2017,4.561397022141983,1.95
Raul Santos,Left Wing,2017/2018,2.3208218800656235,2.066666666666667
Stian Brevik,Right Wing,2014/2015,2.672890426351007,2.763157894736842
Petter Øverby,Line Player,2014/2015,2.58530105991561,1.6363636363636365
Petter Øverby,Line Player,2015/2016,1.960527798409704,3.4482758620689653
Petter Øverby,Line Player,2016/2017,2.7944570357953573,2.652173913043478
Patrik Monschein,Left Wing,2014/2015,2.0366819686312665,1.9615384615384615
Anja Brugger,Right Wing,2014/2015,1.2864002614848338,1.0
Anja Brugger,Right Wing,2015/2016,1.3546738970098697,2.576923076923077
Anja Brugger,Right Wing,2016/2017,2.627227304938279,2.576923076923077
Anja Brugger,Right Wing,2017/2018,2.627227304938279,1.4285714285714286
Tobias Glemming,Left Wing,2014/2015,1.7416210711377633,3.2083333333333335
Tobias Glemming,Left Wing,2015/2016,2.796428733307075,1.4375
Tobias Glemming,Left Wing,2016/2017,1.9132895121090332,2.2083333333333335
Laura Berger,Right Back,2014/2015,2.728181402130875,1.68
Laura Berger,Right Back,2015/2016,1.960527798409704,2.4814814814814814
Laura Berger,Right Back,2016/2017,2.3366472235144378,3.4814814814814814
Laura Berger,Right Back,2017/2018,3.263790782065506,3.36
Thomas Wulz,Left Wing,2014/2015,1.6265177966958837,2.7142857142857144
Thomas Wulz,Left Wing,2015/2016,2.672890426351007,1.2413793103448276
Thomas Wulz,Left Wing,2016/2017,1.9132895121090332,3.391304347826087
Andreas Schwarz,Line Player,2014/2015,0.9057090117907439,0.8928571428571429
Andreas Schwarz,Line Player,2015/2016,1.221557180378978,1.8620689655172413
Andreas Schwarz,Line Player,2016/2017,1.7416210711377633,1.3333333333333333
Marina Decurtins,Left Wing,2014/2015,1.273233064943612,2.0
Marina Decurtins,Left Wing,2015/2016,1.8781458668237623,3.2222222222222223
Florian Illmayer,Right Back,2014/2015,1.0091598998905433,2.1923076923076925
Florian Illmayer,Right Back,2015/2016,2.0366819686312665,2.7241379310344827
Katharina Beddies,Left Wing,2014/2015,1.4137066703241747,1.32
Katharina Beddies,Left Wing,2015/2016,1.7329493321142007,1.4090909090909092
Katharina Beddies,Left Wing,2016/2017,1.8477514720162307,2.0
Katharina Beddies,Left Wing,2017/2018,1.935989590364843,1.5384615384615385
Luc Tobie,Right Back,2014/2015,2.672890426351007,2.625
Luc Tobie,Right Back,2015/2016,2.672890426351007,2.4761904761904763
Luc Tobie,Right Back,2016/2017,2.3366472235144378,3.4615384615384617
Luc Tobie,Right Back,2017/2018,3.1172582593130214,2.2083333333333335
Reinhard Lerchbammer,Line Player,2014/2015,0.6621276896332322,0.0
Alexandra Kubasta,Right Wing,2014/2015,2.1593840625431864,0.8
Alexandra Kubasta,Right Wing,2015/2016,1.429780770846477,0.23076923076923078
Marcel Lengacher,Left Wing,2014/2015,1.9270487476443408,2.0476190476190474
Marcel Lengacher,Left Wing,2015/2016,1.935989590364843,2.9615384615384617
Marcel Lengacher,Left Wing,2016/2017,2.672890426351007,1.6428571428571428
Marcel Lengacher,Left Wing,2017/2018,1.960527798409704,2.032258064516129
Vincent Vially,Right Wing,2014/2015,2.3208218800656235,2.5416666666666665
Vincent Vially,Right Wing,2015/2016,2.4670325574682908,1.5555555555555556
Annamaria Ilyes,Left Back,2014/2015,3.936273576263377,2.8181818181818183
Yves Silvan Mühlebach,Right Back,2014/2015,1.1244000612178189,0.84
Yves Silvan Mühlebach,Right Back,2015/2016,1.051000854222186,1.7826086956521738
Yves Silvan Mühlebach,Right Back,2016/2017,1.7416210711377633,0.5555555555555556
Miguel Angel Olea Gutierrez,Line Player,2015/2016,0.8932387577871573,0.68
Goran Kolar,Left Back,2014/2015,4.099268664445097,4.035714285714286
Goran Kolar,Left Back,2015/2016,3.696800812059685,5.0
Juan de Dios Linares Gonzalez,Right Back,2017/2018,1.9270487476443408,0.6153846153846154
Cassandra Zamorano,Line Player,2015/2016,1.4383184828391387,0.7
Sasa Mikanovic,Right Wing,2014/2015,3.525432897644806,1.5
Jose Cuenca Cano,Right Wing,2015/2016,3.5552058883311544,3.206896551724138
Jose Cuenca Cano,Right Wing,2016/2017,2.840188025578594,2.066666666666667
Jose Cuenca Cano,Right Wing,2017/2018,2.082866069358171,2.033333333333333
Patricia Stefani,Middle Back,2014/2015,2.5862074027993955,1.3478260869565217
Patricia Stefani,Middle Back,2015/2016,1.87981046134367,0.7307692307692307
Francisco Muñoz Bandera,Left Wing,2015/2016,1.8952978779922787,1.88
Francisco Muñoz Bandera,Left Wing,2016/2017,1.8952978779922787,2.206896551724138
Francisco Muñoz Bandera,Left Wing,2017/2018,2.0887585259386388,1.7
Guillermo de la Sierra Fernandez,Left Back,2015/2016,2.3698726200319515,3.3703703703703702
Barbara Balogh,Line Player,2014/2015,2.58530105991561,0.8235294117647058
Mario Porras Michan,Middle Back,2015/2016,1.71069451792632,1.6666666666666667
Mario Porras Michan,Middle Back,2016/2017,1.8564232110397931,1.5454545454545454
Mario Porras Michan,Middle Back,2017/2018,1.8477514720162307,0.9565217391304348
Matilda Atanasoska,Left Wing,2014/2015,2.672890426351007,0.44
Fanni Gerhath,Left Back,2016/2017,1.9886993511895632,1.52
Fanni Gerhath,Left Back,2017/2018,1.87981046134367,2.7142857142857144
Milena Kaeslin,Left Back,2017/2018,1.1452540987593416,0.8846153846153846
Andreas Lex,Left Wing,2013/2014,3.1172582593130214,4.354838709677419
Alexander Ørjevik Westby,Left Wing,2013/2014,2.4149560001609185,2.925925925925926
Alexander Ørjevik Westby,Left Wing,2014/2015,2.672890426351007,3.4444444444444446
Alexander Ørjevik Westby,Left Wing,2015/2016,3.181577402210718,3.0416666666666665
Alexander Ørjevik Westby,Left Wing,2016/2017,2.716649718622526,4.888888888888889
Alexander Ørjevik Westby,Left Wing,2017/2018,3.923298887333254,4.217391304347826
Florian Laudt,Middle Back,2013/2014,4.007218772058938,1.5357142857142858
Florian Laudt,Middle Back,2014/2015,2.403668765398389,1.46875
Florian Laudt,Middle Back,2015/2016,1.8477514720162307,1.1935483870967742
Sebastian Barthold,Left Wing,2014/2015,2.672890426351007,1.7692307692307692
Sebastian Barthold,Left Wing,2015/2016,1.960527798409704,2.5357142857142856
Sebastian Barthold,Left Wing,2016/2017,2.4670325574682908,4.260869565217392
Jana Knedlíková,Right Wing,2016/2017,2.1593840625431864,2.2916666666666665
Jana Knedlíková,Right Wing,2017/2018,2.1593840625431864,2.3529411764705883
Iris Guberinic,Left Wing,2015/2016,1.7416210711377633,1.6956521739130435
Iris Guberinic,Left Wing,2016/2017,1.8564232110397931,2.32
Iris Guberinic,Left Wing,2017/2018,2.0887585259386388,3.230769230769231
Maike Schirmer,Right Wing,2013/2014,2.997319885492791,2.1875
Maike Schirmer,Right Wing,2014/2015,2.1928631133085497,0.8333333333333334
Maike Schirmer,Right Wing,2015/2016,1.6823778461936025,1.4615384615384615
Maike Schirmer,Right Wing,2016/2017,1.71069451792632,1.5769230769230769
Maike Schirmer,Right Wing,2017/2018,1.8564232110397931,3.3846153846153846
Povilas Babarskas,Middle Back,2014/2015,3.9838957350811173,3.9705882352941178
Rafael Baena Gonzalez,Line Player,2016/2017,2.50670958557024,0.9411764705882353
Rafael Baena Gonzalez,Line Player,2017/2018,1.3593571954415637,1.3823529411764706
Szonja Gávai,Left Back,2014/2015,1.8477514720162307,2.857142857142857
Szonja Gávai,Left Back,2015/2016,2.672890426351007,1.9523809523809523
Szonja Gávai,Left Back,2016/2017,2.0400941777347534,2.1923076923076925
Szonja Gávai,Left Back,2017/2018,2.120817515266078,1.5
Ivana Ravlic,Middle Back,2014/2015,2.840188025578594,2.75
Ivana Ravlic,Middle Back,2015/2016,2.672890426351007,1.3846153846153846
Ivana Ravlic,Middle Back,2016/2017,1.9132895121090332,1.75
Ivana Ravlic,Middle Back,2017/2018,1.8564232110397931,2.423076923076923
Olivia Ella Kamper,Middle Back,2014/2015,3.7272703164329206,2.1904761904761907
Olivia Ella Kamper,Middle Back,2015/2016,2.479256184068112,0.2
Olivia Ella Kamper,Middle Back,2016/2017,1.7061600460598019,0.0
Ivana Ljubas,Left Back,2017/2018,3.7018302501769433,3.896551724137931
Tímea Szögi,Middle Back,2014/2015,1.8884822003672324,2.8846153846153846
Tímea Szögi,Middle Back,2015/2016,2.672890426351007,2.5
Sébastien Garain,Line Player,2013/2014,1.43612890520812,0.8333333333333334
Sébastien Garain,Line Player,2014/2015,1.1982177631548652,1.4615384615384615
Sébastien Garain,Line Player,2015/2016,1.71069451792632,0.5
Sébastien Garain,Line Player,2016/2017,1.6551439718657885,0.0
Bettina Dajka,Middle Back,2014/2015,1.9659234145968263,3.238095238095238
Bettina Dajka,Middle Back,2015/2016,2.796428733307075,2.730769230769231
Nelly Such,Right Wing,2014/2015,1.87981046134367,3.75
Nelly Such,Right Wing,2015/2016,3.263790782065506,3.142857142857143
Nelly Such,Right Wing,2016/2017,2.840188025578594,2.5384615384615383
Nelly Such,Right Wing,2017/2018,2.4670325574682908,2.2
Romaric Guillo,Line Player,2013/2014,0.6621276896332322,0.5384615384615384
Romaric Guillo,Line Player,2014/2015,0.8996819787146331,0.88
Romaric Guillo,Line Player,2015/2016,1.051000854222186,1.04
Romaric Guillo,Line Player,2016/2017,1.4578490788859242,1.1923076923076923
Romaric Guillo,Line Player,2017/2018,1.6780384273699727,1.1923076923076923
Severin Ramseier,Right Wing,2014/2015,2.672890426351007,2.769230769230769
Severin Ramseier,Right Wing,2015/2016,2.672890426351007,3.1052631578947367
Severin Ramseier,Right Wing,2016/2017,2.672890426351007,1.8235294117647058
